Year,Match Number,Date,Stadium,City,Match,Match Details,Batting Team,Total Score,Column1,Bowler Name,Runs,Balls,Fours,Sixes,Strike Rate,Column2,Column3
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",India,328,7,Umesh Yadav,9,0,72,4,0,4,8
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",India,328,7,Mohit Sharma,10,0,75,2,0,0,7.5
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",India,328,7,Virat Kohli,1,0,7,0,0,0,7
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",India,328,7,Ravindra Jadeja,10,0,56,0,0,0,5.6
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",India,328,7,Ravichandran Ashwin,10,0,42,1,0,0,4.2
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",Australia,233,10,Mitchell Starc,8.5,0,28,2,1,2,3.29
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",Australia,233,10,Josh Hazlewood,10,1,41,1,0,0,4.1
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",Australia,233,10,Mitchell Johnson,10,0,50,2,0,2,5
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",Australia,233,10,James Faulkner,9,1,59,3,1,1,6.56
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",Australia,233,10,Glenn Maxwell,5,0,18,0,0,0,3.6
2015,2nd Semi-Final (D/N),26-March-2015,Sydney Cricket Ground,"Sydney, Australia",Australia vs India,"2nd Semi-Final (D/N), Sydney, March 26, 2015,
ICC Cricket World Cup",Australia,233,10,Shane Watson,4,0,29,0,0,0,7.25
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",Australia,183,10,Mitchell Starc,8,0,20,2,0,1,2.5
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",Australia,183,10,Josh Hazlewood,8,2,30,0,0,0,3.75
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",Australia,183,10,Mitchell Johnson,9,0,30,3,0,2,3.33
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",Australia,183,10,Glenn Maxwell,7,0,37,1,0,1,5.29
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",Australia,183,10,James Faulkner,9,1,36,3,0,0,4
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",Australia,183,10,Shane Watson,4,0,23,0,0,2,5.75
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",New Zealand,186,3,Tim Southee,8,0,65,0,0,3,8.13
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",New Zealand,186,3,Trent Boult,10,0,40,1,0,0,4
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",New Zealand,186,3,Daniel Vettori,5,0,25,0,0,0,5
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",New Zealand,186,3,Matt Henry,9.1,0,46,2,0,2,5.05
2015,Final (D/N),29-March-2015,Melbourne Cricket Ground,"Melbourne, Australia",New Zealand vs Australia,"Final (D/N), Melbourne, March 29, 2015,
ICC Cricket World Cup",New Zealand,186,3,Corey Anderson,1,0,7,0,0,1,7
